country,state,county,name,lat,lng
AF,Kabul Province,Shakardara,Surkh Bilandī,34.68474,69.02863
AF,Kabul Province,Deh Sabz,Pul-e Sangī,34.59972,69.25993
AF,Samangan,Khuram Wa Sarbagh,Langar,35.99474,68.05081
AF,Parwan Province,Salang,Bāgh-e Maīdān,35.22156,69.21397
AF,Parwan Province,Sayed Khel,Ibrāhīm Khān,35.05352,69.25654
AF,Balkh Province,Kaldar,Qaranghū Tōghaī,37.21528,67.63972
AF,Panjshir Province,,Bāzārak,35.31292,69.51519
AF,Kapisa Province,Nijrab,Shērwānī-ye Bālā,35.01468,69.59934
AF,Panjshir Province,,Kirāmān,35.2973,69.68125
AF,Paktika Province,Surobi,‘Alāqahdārī Saṟōbī,32.79331,69.0866
AF,Paktika Province,Ziruk,Zīṟūk ‘Alāqahdārī,33.15806,69.31278
AF,Farah Province,Qala i Kah,Kushkak,32.28991,61.52194
AF,Paktika Province,Zarghun Shar,Khayr Kōṯ,32.85355,68.44971
AF,Daykundi,,Chowṉêy,33.38278,66.27233
AF,Kunar Province,Asadabad,Wuṯahpūr,34.91914,71.09863
AF,Kunar Province,Shaigal Aw Shiltan,Karbōṟī,34.96597,71.2746
AF,Nangarhar Province,Surkh-Rod,Sulţānpūr-e ‘Ulyā,34.41204,70.29634
AF,Kandahar Province,Arghandab,Bābā Şāḩib,31.66144,65.66098
AF,Kabul Province,Paghman,Chandal Bā’ī,34.58469,68.95524
AF,Parwan Province,Shekh Ali,Dahan-e Jarf,34.92891,68.46273
AF,Maidan Wardak,Maidan Shar,Maydanshakhr,34.39561,68.86618
AF,Ghor,Du Layna,Dū Laīnah,34.15599,64.78566
AF,Faryab,Qaramqol,Qaram Qōl,36.83006,65.04299
AF,Panjshir Province,Puli Hisar,Pul-e Ḩişār,35.61794,69.47134
AF,Balkh Province,Kishindih,Lab-Sar,36.02634,66.83799
AF,Takhar Province,Taluqan District,Ţāqchah Khānah,36.61922,69.62805
AF,Badakhshan Province,Yawan,March,37.52845,70.4482
AF,Badakhshan Province,Raghistan,Zīrakī,37.59233,70.55814
AF,Kunduz Province,Ali Abad,‘Alīābād,36.52115,68.89985
AF,Badakhshan Province,Kohistan,Pas Pul,37.47355,70.61617
AF,Kabul Province,Char Asiab,Qal‘ah-ye Na‘īm,34.39951,69.16705
AF,Nangarhar Province,Achin,Markaz-e Woluswalī-ye Āchīn,34.12583,70.70778
AF,Kunar Province,Dara-I-Pech,Māṉōgay,34.99015,70.91302
AF,Khost Province,Spera,Stêr Giyān,32.97704,69.37308
AF,Paktika Province,Sharana,Sharan,33.17568,68.73045
AF,Paktia Province,Gardez District,Salām Khēl,33.67067,69.32983
AF,Nimruz Province,Khash Rod,Mazad,31.54576,62.73484
AG,Antigua,,Willikies,17.08684,-61.7093
AG,Antigua,,Swetes,17.05037,-61.80091
AG,Antigua,,Saint John’s,17.12096,-61.84329
AG,Antigua,,Potters Village,17.11337,-61.81962
AG,Antigua,,Piggotts,17.11667,-61.8
AG,Antigua,,Parham,17.09682,-61.77046
AG,Antigua,,New Winthorpes,17.14575,-61.81344
AG,Antigua,,Liberta,17.04141,-61.79052
AG,Antigua,,Falmouth,17.02741,-61.78136
AG,Barbuda,Barbuda,Codrington,17.6394,-61.82437
AG,Antigua,,Bolands,17.06565,-61.87466
AG,Antigua,,All Saints,17.06671,-61.79303
AG,Antigua,,Sugar Factory,17.08837,-61.81752
AG,Antigua,,Jacks Hill,17.10929,-61.86328
AG,Antigua,,St. Paul Parish,17.0234,-61.76928
AG,Barbuda,Barbuda,Barbuda Parish,17.62403,-61.77651
AG,Antigua,,St. George Parish,17.11692,-61.79561
AG,Antigua,,St. Peter Parish,17.08487,-61.71223
AG,Antigua,,St. Mary Parish,17.07223,-61.87441
AG,Antigua,,St. Philip Parish,17.05426,-61.72716
AI,,,West End Village,18.17191,-63.14941
AI,,,The Valley,18.21704,-63.05783
AI,,,The Quarter,18.20799,-63.04178
AI,,,Farrington,18.215,-63.02238
AI,,,Stoney Ground,18.22026,-63.04607
AI,,,South Hill Village,18.19201,-63.08779
AI,,,Sandy Ground Village,18.20118,-63.08998
AI,,,North Side,18.22919,-63.04401
AI,,,North Hill Village,18.20542,-63.07847
AI,,,Island Harbour,18.25601,-63.0102
AI,,,George Hill,18.19939,-63.0665
AI,,,East End Village,18.23333,-63.0
AI,,,Blowing Point Village,18.17648,-63.09375
AI,,,Sandy Hill,18.22104,-63.01329
AL,Southern Albania,Vlorë County,Xarrë,39.72833,20.05444
AL,Southern Albania,Vlorë County,Sarandë,39.87534,20.00477
AL,Southern Albania,Vlorë County,Mesopotam,39.91028,20.09222
AL,Southern Albania,Vlorë County,Markat,39.73278,20.19528
AL,Southern Albania,Vlorë County,Livadhja,39.78917,20.12194
AL,Southern Albania,Vlorë County,Konispol,39.65889,20.18139
AL,Southern Albania,Gjirokastër County,Kakavijë,39.90778,20.35833
AL,Southern Albania,Vlorë County,Finiq,39.90639,20.05833
AL,Southern Albania,Vlorë County,Dhivër,39.83611,20.16861
AL,Southern Albania,Vlorë County,Delvinë,39.95111,20.09778
AL,Southern Albania,Vlorë County,Aliko,39.85861,20.07917
AL,Southern Albania,Korçë County,Buçimas,40.89139,20.68139
AL,Northern Albania,Dibër County,Zerqan,41.50222,20.36056
AL,Central Albania,Elbasan County,Zavalinë,40.98083,20.28083
AL,Northern Albania,Kukës County,Zapod,42.05056,20.5525
AL,Northern Albania,Dibër County,Zall-Reç,41.87611,20.32
AL,Northern Albania,Dibër County,Zall-Dardhë,41.80667,20.33611
AL,Northern Albania,Dibër County,Xibër-Murrizë,41.45472,20.02556
AL,Southern Albania,Korçë County,Vreshtas,40.79694,20.77694
AL,Southern Albania,Korçë County,Voskopojë,40.63306,20.58889
AL,Southern Albania,Korçë County,Voskop,40.61194,20.69028
AL,Southern Albania,Korçë County,Vithkuq,40.525,20.5825
AL,Southern Albania,Gjirokastër County,Vithkuq,40.20472,20.25944
AL,Southern Albania,Berat County,Vërtop,40.62889,20.05389
AL,Southern Albania,Vlorë County,Vergo,40.00667,20.00889
AL,Southern Albania,Berat County,Vendresha e Vogël,40.50722,20.13472
AL,Southern Albania,Korçë County,Velçan,40.95472,20.46222
AL,Northern Albania,Kukës County,Ujmisht,41.90833,20.34694
AL,Southern Albania,Korçë County,Udënisht,40.96333,20.63917
AL,Central Albania,Elbasan County,Tunjë,40.83417,20.11194
AL,Central Albania,Elbasan County,Tregan,41.02472,20.07833
AL,Northern Albania,Dibër County,Trebisht-Muçinë,41.41111,20.53556
AL,Southern Albania,Korçë County,Trebinjë,40.91333,20.55306
AL,Southern Albania,Gjirokastër County,Topojan,40.37722,20.21333
AL,Northern Albania,Dibër County,Tomin,41.69083,20.42167
AL,Southern Albania,Gjirokastër County,Tepelenë,40.29583,20.01917
AL,Northern Albania,Kukës County,Surroj,41.99222,20.34417
AL,Central Albania,Elbasan County,Sult,40.88472,20.09944
AL,Southern Albania,Gjirokastër County,Sukë,40.37528,20.15472
AL,Northern Albania,Dibër County,Suç,41.57694,20.05139
AL,Central Albania,Elbasan County,Stravaj,41.00528,20.42306
AL,Central Albania,Elbasan County,Steblevë,41.33722,20.47
AL,Northern Albania,Dibër County,Sllovë,41.80111,20.40833
AL,Southern Albania,Gjirokastër County,Skore,40.10722,20.36639
AL,Central Albania,Elbasan County,Skënderbegas,40.77611,20.24056
AL,Central Albania,Elbasan County,Shushicë,41.0975,20.14833
AL,Northern Albania,Dibër County,Shupenzë,41.53,20.42361
AL,Northern Albania,Kukës County,Shtiqën,42.04056,20.43417
AL,Northern Albania,Kukës County,Shishtavec,41.98,20.60583
AL,Central Albania,Elbasan County,Shirgjan,41.05194,20.05333
AL,Northern Albania,Lezhë County,Shëngjin,41.92611,20.18833
AL,Northern Albania,Kukës County,Shënmëri,42.10417,20.23833
AL,Northern Albania,Dibër County,Selishtë,41.6275,20.27917
AL,Southern Albania,Gjirokastër County,Saraqinishtë,40.10528,20.22944
AL,Northern Albania,Dibër County,Rukaj,41.68361,20.01917
AL,Central Albania,Elbasan County,Rajcë,41.09028,20.57639
AL,Southern Albania,Berat County,Roshnik Qender,40.73278,20.03944
AL,Central Albania,Elbasan County,Qukës-Skënderbe,41.08389,20.43806
AL,Southern Albania,Gjirokastër County,Qestorat,40.1175,20.19972
AL,Southern Albania,Berat County,Qereshnik,40.76333,20.00972
AL,Northern Albania,Shkodër County,Qafëmal,42.09333,20.09056
AL,Central Albania,Elbasan County,Përrenjas-Fshat,41.06667,20.53528
AL,Central Albania,Elbasan County,Përrenjas,41.07306,20.54889
AL,Southern Albania,Korçë County,Proptisht,40.98611,20.5025
AL,Southern Albania,Korçë County,Progër,40.69417,20.94028
AL,Southern Albania,Berat County,Potom,40.48833,20.37333
AL,Central Albania,Elbasan County,Poroçan,40.94194,20.29861
AL,Central Albania,Elbasan County,Polis-Gostimë,41.13333,20.25833
AL,Southern Albania,Berat County,Poliçan,40.61222,20.09806
AL,Southern Albania,Korçë County,Pojan,40.72583,20.8375
AL,Southern Albania,Korçë County,Pogradec,40.9025,20.6525
AL,Central Albania,Elbasan County,Pishaj,40.88111,20.18278
AL,Southern Albania,Korçë County,Pirg,40.785,20.70611
AL,Southern Albania,Gjirokastër County,Gjinkar,40.19944,20.40611
AL,Southern Albania,Gjirokastër County,Petran,40.20944,20.41833
AL,Northern Albania,Dibër County,Peshkopi,41.685,20.42858
AL,Southern Albania,Gjirokastër County,Përmet,40.23361,20.35167
AL,Northern Albania,Dibër County,Ostreni i Math,41.43083,20.45556
AL,Northern Albania,Lezhë County,Orosh,41.83333,20.08333
AL,Central Albania,Elbasan County,Orenjë,41.28472,20.21194
AL,Southern Albania,Gjirokastër County,Odrie,40.13333,20.16667
AL,Southern Albania,Korçë County,Novoselë,40.76139,20.69833
AL,Southern Albania,Gjirokastër County,Picar,40.16667,20.04833
AL,Central Albania,Elbasan County,Mollas,40.92694,20.00361
AL,Southern Albania,Korçë County,Mollas,40.42556,20.67444
AL,Southern Albania,Korçë County,Mollaj,40.56028,20.74028
AL,Southern Albania,Korçë County,Miras,40.50917,20.92833
AL,Northern Albania,Dibër County,Melan,41.65417,20.46528
AL,Southern Albania,Korçë County,Mborje,40.60333,20.80306
AL,Northern Albania,Dibër County,Martanesh,41.4,20.2
AL,Northern Albania,Dibër County,Maqellarë,41.58889,20.48306
AL,Southern Albania,Korçë County,Maliq,40.70583,20.69972
AL,Northern Albania,Dibër County,Macukull,41.68861,20.11028
AL,Central Albania,Elbasan County,Lunik,41.28917,20.32361
AL,Northern Albania,Kukës County,Llugaj,42.34139,20.10861
AL,Northern Albania,Dibër County,Lis,41.6275,20.08528
AL,Southern Albania,Korçë County,Liqenas,40.78667,20.90222
AL,Central Albania,Elbasan County,Librazhd,41.17944,20.315
AL,Southern Albania,Korçë County,Libonik,40.70444,20.70861
AL,Southern Albania,Gjirokastër County,Libohovë,40.03111,20.26306
AL,Southern Albania,Korçë County,Leskovik,40.15139,20.59722
AL,Southern Albania,Berat County,Leshnjë,40.53694,20.31333
AL,Central Albania,Elbasan County,Lenias,40.76667,20.39139
AL,Southern Albania,Korçë County,Lekas,40.60222,20.5125
AL,Southern Albania,Gjirokastër County,Lazarat,40.04667,20.1475
AL,Central Albania,Elbasan County,Labinot-Mal,41.20083,20.15222
AL,Central Albania,Elbasan County,Labinot-Fushë,41.14056,20.14611
AL,Central Albania,Elbasan County,Kushovë,40.78889,20.18889
AL,Northern Albania,Lezhë County,Kurbnesh,41.77972,20.08361
AL,Central Albania,Elbasan County,Kukur,40.86778,20.36361
AL,Northern Albania,Kukës County,Kukës,42.07694,20.42194
AL,Northern Albania,Lezhë County,Kthella e Epërme,41.81194,20.05889
AL,Northern Albania,Kukës County,Krumë,42.19694,20.41333
AL,Northern Albania,Dibër County,Krastë,41.42278,20.205
AL,Southern Albania,Korçë County,Korçë,40.61861,20.78083
AL,Northern Albania,Kukës County,Kolsh,42.07806,20.34194
AL,Central Albania,Elbasan County,Kodovjat,40.80556,20.25111
AL,Northern Albania,Dibër County,Klos,41.50694,20.08667
AL,Central Albania,Elbasan County,Klos,40.94611,20.00972
AL,Southern Albania,Gjirokastër County,Këlcyrë,40.31306,20.18944
AL,Northern Albania,Dibër County,Kastriot,41.72944,20.37722
AL,Southern Albania,Gjirokastër County,Kardhiq,40.12167,20.0275
AL,Northern Albania,Dibër County,Kalis,41.83889,20.36667
AL,Northern Albania,Shkodër County,Iballë,42.1875,20.0025
AL,Central Albania,Elbasan County,Hotolisht,41.15667,20.39722
AL,Southern Albania,Korçë County,Hoçisht,40.60833,20.91417
AL,Central Albania,Elbasan County,Gramsh,40.86972,20.18444
AL,Central Albania,Elbasan County,Gostimë,41.14556,20.24
AL,Northern Albania,Kukës County,Golaj,42.2475,20.38028
AL,Northern Albania,Dibër County,Gjorica e Sipërme,41.53444,20.45
AL,Southern Albania,Gjirokastër County,Gjirokastër,40.07583,20.13889
AL,Central Albania,Elbasan County,Gjinar,41.0225,20.18889
AL,Northern Albania,Kukës County,Gjinaj,42.11806,20.43583
AL,Central Albania,Elbasan County,Gjergjan,41.04306,20.02972
AL,Northern Albania,Shkodër County,Gjegjan,41.93778,20.01111
AL,Northern Albania,Dibër County,Fushë-Muhurr,41.67972,20.33139
AL,Northern Albania,Dibër County,Fushë-Lurë,41.80611,20.23194
AL,Northern Albania,Dibër County,Fushë-Çidhnë,41.76056,20.34111
AL,Northern Albania,Dibër County,Fushë-Bulqizë,41.52194,20.28222
AL,Northern Albania,Shkodër County,Fushë-Arrëz,42.06222,20.01667
AL,Southern Albania,Gjirokastër County,Frashër,40.36889,20.42444
AL,Northern Albania,Shkodër County,Fierzë,42.26056,20.01694
AL,Northern Albania,Kukës County,Fajzë,42.16694,20.35083
AL,Southern Albania,Korçë County,Ersekë,40.33778,20.67889
AL,Central Albania,Elbasan County,Elbasan,41.11138,20.08224
AL,Southern Albania,Korçë County,Drenovë,40.58333,20.79222
AL,Southern Albania,Korçë County,Dishnicë,40.65139,20.81361
AL,Northern Albania,Dibër County,Derjan,41.67361,20.05833
AL,Southern Albania,Berat County,Gjerbës,40.62917,20.25111
AL,Southern Albania,Berat County,Çorovodë,40.50417,20.22722
AL,Southern Albania,Korçë County,Çlirim,40.4175,20.55028
AL,Southern Albania,Korçë County,Cerava,40.85139,20.725
AL,Southern Albania,Berat County,Çepan,40.42056,20.26056
AL,Southern Albania,Gjirokastër County,Çarshovë,40.11806,20.54083
AL,Northern Albania,Kukës County,Kokaj,41.87833,20.50472
AL,Southern Albania,Gjirokastër County,Buz,40.445,20.00472
AL,Northern Albania,Kukës County,Bushtricë,41.87861,20.42194
AL,Northern Albania,Dibër County,Burrel,41.61028,20.00889
AL,Northern Albania,Dibër County,Bulqizë,41.49167,20.22194
AL,Northern Albania,Kukës County,Bujan,42.32639,20.07639
AL,Central Albania,Elbasan County,Bradashesh,41.105,20.0225
AL,Northern Albania,Lezhë County,Blinisht,41.86139,20.0
AL,Northern Albania,Shkodër County,Blerim,42.16056,20.19194
AL,Southern Albania,Korçë County,Bilisht,40.6275,20.99
AL,Northern Albania,Kukës County,Bicaj,41.99472,20.4125
AL,Southern Albania,Korçë County,Dardhas,40.84583,20.65722
AL,Southern Albania,Korçë County,Barmash,40.27778,20.61833
AL,Southern Albania,Gjirokastër County,Ballaban,40.41667,20.13444
AL,Northern Albania,Kukës County,Arrën,41.91306,20.28833
AL,Northern Albania,Dibër County,Arras,41.73583,20.32417
AL,Northern Albania,Kukës County,Bytyç,42.31,20.20278
AL,Central Albania,Elbasan County,Librazhd-Qendër,41.19694,20.33556
AL,Central Albania,Elbasan County,Funarë,41.19639,20.05972
AL,Southern Albania,Korçë County,Moglicë,40.71806,20.43806
AL,Southern Albania,Berat County,Bogovë,40.57111,20.15
AL,Southern Albania,Gjirokastër County,Piskovë,40.27917,20.2725
AL,Southern Albania,Vlorë County,Lukovë,39.99222,19.91389
AL,Southern Albania,Vlorë County,Ksamil,39.76889,19.99972
AL,Southern Albania,Fier County,Zharrëz,40.70917,19.64972
AL,Northern Albania,Lezhë County,Zejmen,41.70778,19.68917
AL,Central Albania,Tirana County,Zall-Herr,41.38944,19.8275
AL,Central Albania,Tirana County,Zall-Bastar,41.42972,19.93028
AL,Northern Albania,Durrës County,Xhafzotaj,41.34444,19.5475
AL,Northern Albania,Shkodër County,Vukatanë,42.02806,19.54778
AL,Shqipëria Qendrore,Qarku i Tiranës,Vrap,41.1475,19.7875
AL,Southern Albania,Vlorë County,Vranisht,40.20972,19.69083
AL,Central Albania,Tirana County,Vorë,41.39083,19.655
AL,Southern Albania,Vlorë County,Vlorë,40.4696,19.48379
AL,Northern Albania,Shkodër County,Velipojë,41.87833,19.40556
AL,Southern Albania,Berat County,Velabisht,40.70167,19.93222
AL,Central Albania,Tirana County,Vaqarr,41.29917,19.74417
AL,Southern Albania,Berat County,Uznovë,40.69722,19.98028
AL,Southern Albania,Berat County,Ura Vajgurore,40.76889,19.87778
AL,Northern Albania,Lezhë County,Ungrej,41.87528,19.79472
AL,Northern Albania,Dibër County,Ulëz,41.68278,19.89333
AL,Southern Albania,Fier County,Topojë,40.76306,19.43278
AL,Central Albania,Tirana County,Tirana,41.32744,19.81866
AL,Northern Albania,Durrës County,Thumanë,41.5475,19.67778
AL,Southern Albania,Fier County,Tërbuf,41.04,19.61417
AL,Southern Albania,Berat County,Tapi,40.79361,19.88028
AL,Central Albania,Tirana County,Synej,41.18,19.5425
AL,Northern Albania,Durrës County,Sukth,41.38056,19.53778
AL,Southern Albania,Fier County,Strum,40.75111,19.7375
AL,Southern Albania,Berat County,Starovë,40.71722,19.91778
AL,Southern Albania,Berat County,Sinjë,40.64679,19.86924
AL,Central Albania,Tirana County,Sinaballaj,41.06889,19.69944
AL,Northern Albania,Shkodër County,Shkodër,42.06828,19.51258
AL,Northern Albania,Durrës County,Shijak,41.34556,19.56722
AL,Central Albania,Elbasan County,Shezë,41.02417,19.81611
AL,Northern Albania,Lezhë County,Shënkoll,41.69083,19.65333
AL,Northern Albania,Lezhë County,Shëngjin,41.81361,19.59389
AL,Central Albania,Tirana County,Shëngjergj,41.18333,19.53333
AL,Central Albania,Elbasan County,Shalës,40.99861,19.94778
AL,Northern Albania,Shkodër County,Nicaj-Shalë,42.29944,19.805
AL,Southern Albania,Vlorë County,Sevaster,40.39639,19.72972
AL,Northern Albania,Lezhë County,Selitë,41.63528,19.755
AL,Northern Albania,Kukës County,Valbonë,42.45139,19.89167
AL,Southern Albania,Vlorë County,Selenicë,40.53056,19.63583
AL,Southern Albania,Berat County,Samaticë,40.80591,19.7516
AL,Southern Albania,Fier County,Ruzhdie,40.67083,19.69833
AL,Northern Albania,Lezhë County,Rubik,41.77444,19.78611
AL,Central Albania,Tirana County,Rrogozhinë,41.07639,19.66528
AL,Northern Albania,Lezhë County,Rrëshen,41.7675,19.87556
AL,Northern Albania,Durrës County,Rrashbull,41.32278,19.51028
AL,Central Albania,Elbasan County,Rrasa e Sipërme,40.96778,19.82111
AL,Northern Albania,Shkodër County,Rrapë,42.04444,19.97056
AL,Southern Albania,Fier County,Roskovec,40.7375,19.70222
AL,Southern Albania,Fier County,Remas,40.88639,19.51139
AL,Northern Albania,Shkodër County,Qerret,42.05306,19.83722
AL,Northern Albania,Shkodër County,Qelëz,42.08972,19.895
AL,Northern Albania,Shkodër County,Pukë,42.04444,19.89972
AL,Southern Albania,Gjirokastër County,Progonat,40.21333,19.94472
AL,Central Albania,Tirana County,Prezë,41.42722,19.67278
AL,Southern Albania,Berat County,Poshnjë,40.78028,19.84417
AL,Southern Albania,Fier County,Portëz,40.69917,19.57444
AL,Southern Albania,Berat County,Pobrat,40.76713,19.78608
AL,Central Albania,Tirana County,Peza e Madhe,41.2175,19.69611
AL,Central Albania,Tirana County,Petrelë,41.25306,19.85306
AL,Central Albania,Elbasan County,Përparim,41.05,19.79917
AL,Southern Albania,Berat County,Perondi,40.77889,19.92306
AL,Central Albania,Elbasan County,Peqin,41.04611,19.75111
AL,Southern Albania,Fier County,Patos Fshat,40.64278,19.65083
AL,Southern Albania,Fier County,Patos,40.68333,19.61944
AL,Central Albania,Tirana County,Paskuqan,41.35389,19.80667
AL,Central Albania,Elbasan County,Papër,41.05167,19.96083
AL,Central Albania,Elbasan County,Pajovë,41.05472,19.8375
AL,Southern Albania,Berat County,Otllak,40.74389,19.93528
AL,Southern Albania,Vlorë County,Orikum,40.32528,19.47139
AL,Southern Albania,Vlorë County,Novoselë,40.625,19.46694
AL,Northern Albania,Durrës County,Nikël,41.44417,19.74833
AL,Northern Albania,Shkodër County,Nicaj-Shosh,42.24444,19.75806
AL,Southern Albania,Fier County,Ngraçan,40.64444,19.7925
AL,Central Albania,Tirana County,Ndroq,41.26389,19.65583
AL,Southern Albania,Berat County,Moravë,40.75972,19.90417
AL,Northern Albania,Lezhë County,Milot,41.68389,19.71556
AL,Southern Albania,Gjirokastër County,Memaliaj,40.35167,19.98028
AL,Southern Albania,Fier County,Mbrostar-Urë,40.75361,19.57944
AL,Northern Albania,Durrës County,Manzë,41.42861,19.59306
AL,Northern Albania,Lezhë County,Mamurras,41.5775,19.69222
AL,Northern Albania,Durrës County,Maminas,41.37917,19.6075
AL,Southern Albania,Berat County,Magjatë,40.79167,19.92889
AL,Central Albania,Tirana County,Luzi i Vogël,41.1275,19.57389
AL,Southern Albania,Fier County,Lushnjë,40.94194,19.705
AL,Southern Albania,Gjirokastër County,Luftinjë,40.44278,19.95444
AL,Southern Albania,Fier County,Libofshë,40.83444,19.55222
AL,Northern Albania,Lezhë County,Lezhë,41.78361,19.64361
AL,Southern Albania,Fier County,Levan,40.67611,19.48972
AL,Northern Albania,Kukës County,Lekbibaj,42.29472,19.93167
AL,Central Albania,Tirana County,Lekaj,41.11444,19.60972
AL,Southern Albania,Berat County,Lapardha Një,40.75472,19.94806
AL,Northern Albania,Lezhë County,Laç,41.63556,19.71306
AL,Southern Albania,Fier County,Kutë,40.47333,19.76639
AL,Southern Albania,Fier County,Kutalli,40.78389,19.78667
AL,Southern Albania,Fier County,Kurjan,40.7175,19.74556
AL,Southern Albania,Fier County,Kuman,40.72667,19.68667
AL,Southern Albania,Berat County,Kuçovë,40.80028,19.91667
AL,Northern Albania,Shkodër County,Kuç,42.03972,19.52528
AL,Central Albania,Tirana County,Kryevidh,41.10056,19.5275
AL,Southern Albania,Fier County,Krutja e Poshtme,40.87194,19.68083
AL,Northern Albania,Durrës County,Krujë,41.50917,19.79278
AL,Central Albania,Tirana County,Krrabë,41.21556,19.97139
AL,Southern Albania,Gjirokastër County,Krahës,40.43861,19.84444
AL,Southern Albania,Berat County,Kozarë,40.83083,19.90056
AL,Southern Albania,Vlorë County,Kotë,40.38944,19.60222
AL,Shqipëria Veriore,Qarku i Shkodrës,Kopliku i Siperm,42.22833,19.46667
AL,Northern Albania,Shkodër County,Koplik,42.21361,19.43639
AL,Northern Albania,Dibër County,Kombësi,41.58167,19.98556
AL,Southern Albania,Fier County,Kolonjë,40.82417,19.60389
AL,Northern Albania,Lezhë County,Kolç,41.78667,19.67611
AL,Central Albania,Tirana County,Kavajë,41.18556,19.55694
AL,Northern Albania,Durrës County,Katundi i Ri,41.40306,19.51806
AL,Northern Albania,Shkodër County,Kastrat,42.3525,19.48917
AL,Central Albania,Tirana County,Kashar,41.34972,19.71028
AL,Central Albania,Elbasan County,Karinë,41.06306,19.71611
AL,Southern Albania,Fier County,Karbunara e Vogël,40.92194,19.71778
AL,Central Albania,Tirana County,Kamëz,41.38167,19.76028
AL,Northern Albania,Lezhë County,Kallmeti i Madh,41.84889,19.68694
AL,Central Albania,Tirana County,Kallmet,41.41806,19.82139
AL,Southern Albania,Fier County,Kalenjë,40.59,19.77833
AL,Central Albania,Elbasan County,Kajan,40.91417,19.88944
AL,Northern Albania,Lezhë County,Kaçinar,41.89333,19.89861
AL,Northern Albania,Durrës County,Ishëm,41.54528,19.6
AL,Southern Albania,Fier County,Hysgjokaj,40.97167,19.78972
AL,Northern Albania,Shkodër County,Hot,42.36194,19.44417
AL,Southern Albania,Vlorë County,Himarë,40.10167,19.74472
AL,Central Albania,Tirana County,Helmas,41.18028,19.60694
AL,Southern Albania,Fier County,Hekal,40.56194,19.73583
AL,Southern Albania,Berat County,Havaleas,40.82028,19.89694
AL,Northern Albania,Durrës County,Hasan,41.48278,19.69972
AL,Northern Albania,Shkodër County,Hajmel,41.95306,19.63778
AL,Northern Albania,Dibër County,Gurra e Vogël,41.53611,19.99083
