country,name,lat,lng
TW,Citong,23.75751,120.49965
TW,Dongshi,23.45689,120.15003
TW,Donggang,22.46515,120.44927
TW,Caotun,23.97699,120.68766
TW,Toufen,24.68753,120.90942
TW,Tianwei,23.8927,120.524
TW,Tianzhong,23.85808,120.5857
TW,Danshui,25.17196,121.4429
TW,Taitung,22.75991,121.14457
TW,Taipei,25.05306,121.52639
TW,Taibao,23.45944,120.33222
TW,Xinying,23.30694,120.31056
TW,Tainan,22.99083,120.21333
TW,Fengyuan,24.25,120.71694
TW,Taichung,24.1469,120.6839
TW,Daxi,24.88373,121.29043
TW,Shulin,24.99085,121.42199
TW,Shiding,24.99301,121.65546
TW,Shimen,25.29035,121.56623
TW,Shetou,23.89804,120.58831
TW,Shenzhen,24.95694,121.01222
TW,Shanglin,24.42758,118.23046
TW,Banqiao,25.01427,121.46719
TW,Sanxia,24.93448,121.37139
TW,Sanzhi,25.25782,121.50182
TW,Buzi,24.21013,120.5725
TW,Budai,23.37795,120.16154
TW,Puli,23.96639,120.96952
TW,Pizitou,23.48556,120.44472
TW,Pitou,23.895,120.47858
TW,Pingtung,22.67135,120.48814
TW,Pinglin,24.9352,121.7103
TW,Beidou,23.87292,120.52426
TW,Beigang,23.5701,120.30162
TW,Bade,24.92981,121.28372
TW,Emei,24.68917,121.02
TW,Neili,24.9725,121.26139
TW,Neihu,25.0815,121.58809
TW,Nantou,23.91566,120.66387
TW,Miaoli,24.56427,120.82367
TW,Magong,23.5654,119.58627
TW,Lugu,23.74639,120.7525
TW,Linnei,23.7615,120.61885
TW,Guanshan,23.04778,121.16278
TW,Fengshan,22.62659,120.36126
TW,Kaohsiung,22.61626,120.31333
TW,Yilan,24.757,121.753
TW,Hualien City,23.97694,121.60444
TW,Xiulin,24.12019,121.6263
TW,Xindian,24.96005,121.53892
TW,Xingang,23.55736,120.34603
TW,Hsinchu,24.80361,120.96861
TW,Jinhu,24.43944,118.42111
TW,Xiluo,23.79891,120.46337
TW,Xihu,23.95683,120.47918
TW,Xizhi,25.06615,121.65985
TW,Hengchun,22.00417,120.74389
TW,Xizhou,24.27667,120.68917
TW,Ershui,23.80989,120.61693
TW,Erlun,23.77045,120.4134
TW,Erlin,23.90054,120.3689
TW,Zhudong,24.73167,121.09083
TW,Zhushan,23.75551,120.68203
TW,Zhubei,24.83833,121.00778
TW,Zhongliao,24.1139,120.53944
TW,Jiufen,25.10957,121.84424
TW,Jincheng,24.43415,118.31712
TW,Keelung,25.13089,121.74094
TW,Chishang,23.125,121.21667
TW,Jieshoucun,26.15485,119.95159
TW,Chiayi City,23.47917,120.44889
TW,Chaozhou,22.54987,120.54067
TW,Chang-hua,24.07327,120.56276
TW,Changhua,24.0692,120.5512
TW,Taoyuan,24.99368,121.29696
TW,Nangan,26.15039,119.93284
TW,Zhongxing New Village,23.95908,120.68516
TW,New Taipei City,25.06199,121.45703
TW,Linhu,24.42739,118.25121
TW,Shangqi Village,24.41141,118.21638
TW,Xikou Village,24.44324,118.23595
TZ,Zanzibar,-6.16394,39.19793
TZ,Wete,-5.05589,39.72938
TZ,Vwawa,-9.10806,32.93472
TZ,Vikindu,-7.00667,39.29849
TZ,Uyovu,-3.28333,31.52583
TZ,Uwelini,-5.4,39.68333
TZ,Uvinza,-5.10361,30.39111
TZ,Utete,-7.98598,38.75795
TZ,Utengule,-8.9,33.33333
TZ,Usoke,-5.16667,32.35
TZ,Ushirombo,-3.49194,31.96389
TZ,Usevia,-7.1,31.23333
TZ,Usangi,-3.7,37.66667
TZ,Usagara,-2.68333,33.0
TZ,Usa River,-3.36667,36.85
TZ,Urunda,-8.65,34.3
TZ,Urambo,-5.06667,32.05
TZ,Ulenje,-8.93333,33.68333
TZ,Tunduma,-9.3,32.76667
TZ,Tumbi,-5.06667,32.73333
TZ,Tukuyu,-9.25,33.65
TZ,Tinde,-3.88333,33.2
TZ,Tarime,-1.35,34.36667
TZ,Tanga,-5.06893,39.09875
TZ,Tabora,-5.01622,32.82663
TZ,Sumbawanga,-7.96667,31.61667
TZ,Soni,-4.85,38.36667
TZ,Songwa,-3.51667,33.51667
TZ,Somanda,-3.36667,33.95
TZ,Sokoni,-6.43333,39.55
TZ,Sirari,-1.25367,34.47596
TZ,Singida,-4.81629,34.74358
TZ,Sikonge,-5.63333,32.76667
TZ,Shirati,-1.13333,33.98333
TZ,Shinyanga,-3.66393,33.42118
TZ,Shelui,-4.36667,34.2
TZ,Shanwa,-3.16667,33.76667
TZ,Sepuka,-4.75,34.53333
TZ,Sengerema,-2.66667,32.65
TZ,Same,-4.06667,37.73333
TZ,Rulenge,-2.7175,30.6325
TZ,Rujewa,-8.7,34.38333
TZ,Puma,-5.0,34.73333
TZ,Poli,-3.36146,36.81751
TZ,Pangani,-5.42526,38.97473
TZ,Old Shinyanga,-3.55,33.4
TZ,Nzega,-4.21667,33.18333
TZ,Nyanguge,-2.55,33.2
TZ,Nyamuswa,-1.9,34.01667
TZ,Nyalikungu,-3.18333,33.78333
TZ,Nyakahanga,-1.60333,31.14139
TZ,Nyakabindi,-2.63333,33.98333
TZ,Nsunga,-1.14389,31.39472
TZ,Nshamba,-1.79833,31.55111
TZ,Nkove,-7.95,30.85
TZ,Nkoaranga,-3.33391,36.84887
TZ,Njombe,-9.34917,34.77167
TZ,Nguruka,-5.10917,31.04194
TZ,Ngudu,-2.96667,33.33333
TZ,Ngorongoro,-3.23973,35.48747
TZ,Ngerengere,-6.75,38.11667
TZ,Ngara,-2.51222,30.65583
TZ,Nganane,-6.4,39.55
TZ,Ndungu,-4.36667,38.05
TZ,Ndago,-4.6,34.35
TZ,Nansio,-2.13333,33.05
TZ,Nangwa,-4.46667,35.45
TZ,Namanyere,-7.51667,31.05
TZ,Namanga,-2.55116,36.78377
TZ,Nakatunguru,-2.11667,33.06667
TZ,Naberera,-4.2,36.93333
TZ,Mwembe,-4.15,37.85
TZ,Mwaya,-9.55,33.95
TZ,Mwanza,-2.51667,32.9
TZ,Mwanga,-4.8,38.2
TZ,Mwadui,-3.55,33.6
TZ,Mvomero,-6.25,38.66667
TZ,Musoma,-1.5,33.8
TZ,Muriti,-1.98333,32.91667
TZ,Mungaa,-4.96667,34.88333
TZ,Muleba,-1.83972,31.65444
TZ,Muheza,-5.16667,38.78333
TZ,Mugumu,-1.85,34.7
TZ,Mugango,-1.68333,33.7
TZ,Mtwango,-9.01667,34.8
TZ,Mto wa Mbu,-3.35,35.85
TZ,Mtinko,-4.55,34.85
TZ,Mtimbira,-8.78333,36.35
TZ,Mtambile,-5.38333,39.7
TZ,Msowero,-6.53333,37.2
TZ,Msanga,-6.05,36.03333
TZ,Mpwapwa,-6.35,36.48333
TZ,Mpanda,-6.34379,31.06951
TZ,Moshi,-3.35,37.33333
TZ,Morogoro,-6.82102,37.66122
TZ,Monduli,-3.3,36.45
TZ,Mlowo,-9.0,32.98333
TZ,Mlimba,-8.8,35.81667
TZ,Mlangali,-9.78333,34.51667
TZ,Mlandizi,-6.7,38.73333
TZ,Mlalo,-4.93333,38.93333
TZ,Mkuranga,-7.11799,39.20782
TZ,Mkokotoni,-5.87506,39.25523
TZ,Mkoani,-5.36667,39.65
TZ,Mwandiga,-4.83,29.65806
TZ,Misungwi,-2.85,33.08333
TZ,Misasi,-3.0,33.08333
TZ,Mikumi,-7.40409,36.98309
TZ,Micheweni,-4.96667,39.83333
TZ,Mhango,-3.28333,32.85
TZ,Mgandu,-5.95,34.13333
TZ,Mbumi,-7.90577,39.21047
TZ,Mbulu,-3.85,35.53333
TZ,Mbuguni,-3.56667,36.95
TZ,Mbeya,-8.9,33.45
TZ,Mazinde,-4.8,38.21667
TZ,Matundasi,-8.45,33.28333
TZ,Matui,-4.8,38.25
TZ,Matonga,-2.38333,34.08333
TZ,Matamba,-8.98333,33.96667
TZ,Matai,-8.3,31.51667
TZ,Maswa,-2.68333,33.98333
TZ,Masumbwe,-3.63333,32.18333
TZ,Masoko,-9.33333,33.75
TZ,Maramba,-5.05,38.61667
TZ,Mapinga,-6.6,39.06667
TZ,Manyoni,-5.75,34.83333
TZ,Maneromango,-7.1988,38.78478
TZ,Malya,-2.98333,33.51667
TZ,Malinyi,-8.93333,36.13333
TZ,Malangali,-8.56667,34.85
TZ,Malampaka,-3.13333,33.53333
TZ,Makuyuni,-4.73333,38.1
TZ,Makuyuni,-3.55,36.1
TZ,Makungu,-8.73333,35.28333
TZ,Makumbako,-8.85,34.83333
TZ,Makongolosi,-8.4,33.15
TZ,Makanya,-4.36667,37.83333
TZ,Majengo,-5.15,38.98333
TZ,Mahonda,-6.45,39.46667
TZ,Mahenge,-8.68333,36.71667
TZ,Mahanje,-9.93333,35.33333
TZ,Kihangara,-2.58333,33.35
TZ,Magugu,-4.01667,35.76667
TZ,Magomeni,-6.8,39.25
TZ,Magomeni,-5.23333,38.11667
TZ,Magole,-6.37697,37.37373
TZ,Mafinga,-7.25,35.06667
TZ,Mabamba,-3.59833,30.50194
TZ,Mabama,-5.13333,32.53333
TZ,Lushoto,-4.78333,38.28333
TZ,Lupiro,-8.38333,36.66667
TZ,Lugoba,-6.45,38.33333
TZ,Lubata,-6.1,37.45
TZ,Longido,-2.73319,36.69773
TZ,Liwale,-9.76667,37.93333
TZ,Lembeni,-3.78333,37.61667
TZ,Lalago,-3.45,33.95
TZ,Laela,-8.56667,32.05
TZ,Kyela,-9.58333,33.85
TZ,Kyaka,-1.25222,31.42028
TZ,Kwakoa,-3.76667,37.71667
TZ,Korogwe,-5.15,38.48333
TZ,Kongwa,-6.2,36.41667
TZ,Kondoa,-4.9,35.78333
TZ,Konde,-4.95,39.75
TZ,Koani Ndogo,-6.13333,39.28333
TZ,Koani,-6.13333,39.28333
TZ,Kiwira,-9.17307,33.54152
TZ,Kiwengwa,-5.98957,39.3768
TZ,Kisiwani,-4.13333,37.95
TZ,Kishapu,-3.61667,33.86667
TZ,Kisesa,-2.55,33.03333
TZ,Kisesa,-3.08333,34.15
TZ,Kisarawe,-6.9,39.06667
TZ,Kisanga,-7.43622,37.70337
TZ,Kirya,-3.91667,37.48333
TZ,Kirando,-7.41667,30.6
TZ,Kiomboi,-4.26667,34.36667
TZ,Kintinku,-5.88333,35.23333
TZ,Kingori,-3.28333,36.98333
TZ,Kimamba,-6.78333,37.13333
TZ,Kilwa Masoko,-8.9251,39.5131
TZ,Kilosa,-6.83333,36.98333
TZ,Kilindoni,-7.91446,39.66204
TZ,Kilimatinde,-5.85,34.95
TZ,Kijini,-5.85,39.31667
TZ,Kihurio,-4.46667,38.06667
TZ,Kigoma,-4.87694,29.62667
TZ,Kidodi,-7.60361,37.00438
TZ,Kidatu,-7.69916,36.95722
TZ,Kibondo,-3.58639,30.72028
TZ,Kibiti,-7.72178,38.93749
TZ,Kibaya,-5.3,36.56667
TZ,Kibara,-2.15,33.45
TZ,Kibakwe,-6.71667,36.36667
TZ,Kibaha,-6.76667,38.91667
TZ,Katumba,-9.23333,33.61667
TZ,Katoro,-2.99983,31.93261
TZ,Katoro,-1.39972,31.50028
TZ,Katesh,-4.52483,35.3849
TZ,Katerero,-1.4,31.73333
TZ,Kasulu,-4.57667,30.1025
TZ,Kasamwa,-2.85,32.43333
TZ,Karema,-6.82052,30.43887
TZ,Kiratu,-3.33333,35.66667
TZ,Kandete,-9.15,33.8
TZ,Kamachumu,-1.61861,31.62
TZ,Kaliua,-5.06056,31.79361
TZ,Kakonko,-3.28278,30.96417
TZ,Kahama,-3.83333,32.6
TZ,Kabanga,-2.63861,30.46778
TZ,Izazi,-7.2,35.73333
TZ,Itumba,-9.4,33.18333
TZ,Itigi,-5.7,34.48333
TZ,Issenye,-2.0,34.33333
TZ,Isaka,-3.9,32.93333
TZ,Iringa,-7.76667,35.7
TZ,Ipinda,-9.48333,33.9
TZ,Inyonga,-6.71667,32.06667
TZ,Ilula,-7.6766,36.03658
TZ,Ilongero,-4.66667,34.86667
TZ,Ilembula,-8.9,34.58333
TZ,Ilembo,-9.25,33.38333
TZ,Ikwiriri,-7.95618,38.97164
TZ,Ikungi,-5.13333,34.76667
TZ,Igurusi,-8.85,33.85
TZ,Igurubi,-4.0,33.7
TZ,Igunga,-4.28333,33.88333
TZ,Igugunu,-4.56667,34.63333
TZ,Ifakara,-8.13333,36.68333
TZ,Hedaru,-4.5,37.9
TZ,Handeni,-5.43333,38.01667
TZ,Geita,-2.8725,32.2325
TZ,Geiro,-6.15,36.86667
TZ,Gamba,-5.9,39.3
TZ,Galappo,-4.26667,35.85
TZ,Endasak,-4.41667,35.51667
TZ,Dunda,-8.11667,34.25
TZ,Dongobesh,-4.06667,35.38333
TZ,Dodoma,-6.17221,35.73947
TZ,Dar es Salaam,-6.82349,39.26951
TZ,Dareda,-4.21667,35.55
TZ,Chimala,-8.85637,34.02393
TZ,Chato,-2.63778,31.76694
TZ,Chanika,-5.41667,38.01667
TZ,Chalinze,-6.63784,38.35396
TZ,Chala,-7.58333,31.26667
TZ,Chake Chake,-5.24586,39.76659
TZ,Butiama,-1.76667,33.96667
TZ,Buseresere,-3.04877,31.88542
TZ,Bungu,-7.63369,39.05818
TZ,Bunda,-2.02153,33.87109
TZ,Bukonyo,-1.95,32.93333
TZ,Bukoba,-1.33167,31.81222
TZ,Bukene,-4.23333,32.88333
TZ,Bugene,-1.59111,31.14028
TZ,Bugarama,-2.87056,30.52806
TZ,Bububu,-6.1,39.21667
TZ,Boma la Ngombe,-3.33333,37.15
TZ,Biharamulo,-2.63194,31.30889
TZ,Basotu,-4.36667,35.08333
TZ,Bashanet,-4.23333,35.41667
TZ,Bariadi,-2.8,33.98333
TZ,Bagamoyo,-6.44222,38.90422
TZ,Babati,-4.21667,35.75
TZ,Arusha,-3.36667,36.68333
TZ,Tunduru,-11.06667,37.35
TZ,Tingi,-11.3,35.03333
TZ,Tandahimba,-10.75,39.63333
TZ,Songea,-10.68333,35.65
TZ,Ruangwa,-10.06667,38.93333
TZ,Nyangao,-10.33333,39.28333
TZ,Newala Kisimani,-10.95,39.28333
TZ,Newala,-10.93333,39.3
TZ,Nanyamba,-10.68333,39.83333
TZ,Nanhyanga,-10.8,39.55
TZ,Nangomba,-10.9,38.5
TZ,Nanganga,-10.38333,39.15
TZ,Namikupa,-10.83333,39.6
TZ,Namalenga,-10.95,39.1
TZ,Nachingwea,-10.3725,38.76251
TZ,Mtwara,-10.26667,40.18333
TZ,Mtama,-10.3,39.36667
TZ,Mingoyo,-10.10526,39.61859
TZ,Mbinga,-10.93333,35.01667
TZ,Mbekenyera,-10.0,38.98333
TZ,Mbamba Bay,-11.28333,34.76667
TZ,Matiri,-10.75,34.9
TZ,Masuguru,-11.36667,38.41667
TZ,Masasi,-10.71667,38.8
TZ,Maposeni,-10.58333,35.4
TZ,Manda,-10.46667,34.58333
TZ,Mahuta,-10.86667,39.45
TZ,Madimba,-10.4,40.33333
TZ,Lulindi,-10.81667,39.13333
TZ,Lukuledi,-10.56667,38.8
TZ,Luchingu,-10.9,39.33333
TZ,Liuli,-11.08333,34.63333
TZ,Lindi,-9.99709,39.71649
TZ,Kitangari,-10.65,39.33333
TZ,Kitama,-10.71667,39.73333
TZ,Kigonsera,-10.8,35.05
TZ,Chiungutwa,-10.88333,38.98333
TZ,Merelani,-3.56182,36.97895
TZ,Nungwi,-5.72651,39.2987
TZ,Magu,-2.59075,33.44619
TZ,Mhalamba,-2.5812,32.00991
TZ,Kisasa,-6.17526,35.79266
TZ,Mvomero,-6.30122,37.44398
TZ,Tarakea,-3.00083,37.56416
TZ,Diobahika,-3.33907,31.52344
TZ,Dumila,-6.38395,37.34331
TZ,Kibaigwa,-6.08125,36.64657
TZ,Madizini,-6.14089,37.63604
TZ,Mafinga,-8.30019,35.29366
TZ,Matongo,-1.46771,34.52279
TZ,Mwandege,-6.97558,39.2893
TZ,Mwanhuzi,-3.52723,34.31513
TZ,Ruaha,-7.65685,36.98299
UA,Olenevka,45.38333,32.53333
UA,Urzuf,46.91495,37.10426
UA,Kurakhivka,48.03064,37.37245
UA,Lebedyn,50.58228,34.48258
UA,Staryi Dobrotvir,50.23154,24.37701
UA,Druzhkivka,48.61995,37.52537
UA,Pavlivka,47.24189,29.56943
UA,Bolhan,48.14373,28.73097
UA,Zhydachiv,49.3832,24.13918
UA,Vasylivka,47.44218,35.28213
UA,Kovyl’noye,45.69028,33.52775
UA,Ivano-Frankove,49.92167,23.72495
UA,Hvozdavka Druha,47.88979,30.08836
UA,Zybiny,45.23674,34.64987
UA,Zvirove,48.25057,37.12879
UA,Zvenyhorodka,49.07765,30.96074
UA,Zvanivka,48.81204,38.07797
UA,Zuivtsi,50.17696,33.75273
UA,Zuyivka,48.06014,38.24902
UA,Zuya,45.05418,34.32152
UA,Zuhres,48.01428,38.26599
UA,Zubra,49.76397,24.05079
UA,Zubrets,48.98943,25.29125
UA,Zubivka,50.01565,33.69863
UA,Zoziv,49.31612,29.0121
UA,Zorkino,45.54762,34.71028
UA,Zorynsk,48.41194,38.62361
UA,Zolotyi Potik,48.90672,25.3419
UA,Zolotoye Pole,45.12774,34.99148
UA,Zolote,48.69516,38.51512
UA,Zolotarivka,48.00398,38.18774
UA,Zolotonosha,49.66926,32.03637
UA,Zolotnyky,49.28692,25.38397
UA,Zolochiv,50.27331,35.97755
UA,Zolochiv,49.8074,24.90376
UA,Znyats’ovo,48.48426,22.51467
UA,Znob Novhorodske,52.26291,33.6016
UA,Znamyanka Druha,48.71157,32.59655
UA,Znamyanka,48.72066,32.65822
UA,Mostove,47.4179,30.99232
UA,Zmiyiv,49.69689,36.36207
UA,Zlynka,48.48418,31.5383
UA,Zlazne,50.93194,26.21581
UA,Zinkiv,49.09351,27.07501
UA,Zymohirya,48.58528,38.9375
UA,Zymne,50.80111,24.33177
UA,Zymna Voda,49.82625,23.88222
UA,Zimino,45.50797,33.51431
UA,Zhytomyr,50.26235,28.67913
UA,Zhvyrka,50.46597,24.26726
UA,Zhvanets,48.54968,26.48744
UA,Zhuravno,49.26002,24.28193
UA,Zhuravlykha,49.41702,30.34587
UA,Zhuravlivka,48.64127,28.72332
UA,Zhuravki,45.12629,35.21513
UA,Zhuravka,50.48108,32.5949
UA,Zhuravychi,50.98016,25.71931
UA,Zhuky,49.67471,34.5019
UA,Mykolaivka,50.94141,34.37373
UA,Blahodatne,50.66365,24.24918
UA,Slobozhanske,50.1843,36.42403
UA,Pokrovske,49.64403,34.13317
UA,Muksha Kytaihorodska,48.6701,26.61628
UA,Karakurt,45.64063,28.70511
UA,Kvitneve,49.99229,29.51681
UA,Yezupil,49.04154,24.78102
UA,Petrovirivka,47.23792,30.32701
UA,Zhovtantsi,49.99135,24.24477
UA,Zhovnyne,49.38091,32.68108
UA,Zhovkva,50.05751,23.97346
UA,Zhniatyno,48.35368,22.59419
UA,Zhmerynka,49.03523,28.11405
UA,Zavodske,48.99888,25.85369
UA,Zherebkove,47.84021,29.87475
UA,Zhemchuzhina,45.27466,34.65778
UA,Zhelyabovka,45.39877,34.75776
UA,Zhovti Vody,48.34518,33.49743
UA,Zhovte,48.64896,39.10942
UA,Zhovte,48.49555,33.54441
UA,Zhdeniyevo,48.7734,22.97228
UA,Zhdany,50.20149,33.21177
UA,Viitivtsi,49.62205,27.89454
UA,Zhdanivka,48.1532,38.25692
UA,Zhashkiv,49.2459,30.09888
UA,Zhadove,52.05257,32.69178
UA,Stara Zhadova,48.2,25.51667
UA,Zhurivka,50.50193,31.77687
UA,Zernovoye,45.32364,34.48099
UA,Zinkiv,50.20987,34.35952
UA,Zemlianky,48.1295,37.91331
UA,Zemlyanichnoye,44.97444,34.83553
UA,Ahronomiya,47.77007,31.31184
UA,Zelene,44.59583,34.00921
UA,Zelenivka,46.71717,32.65697
UA,Zelenohirske,47.87793,30.09844
UA,Zelenogorskoye,45.01249,34.46848
UA,Zelenodolsk,47.55498,33.65905
UA,Zelena,48.36385,26.73497
UA,Zelene,48.04745,24.74974
UA,Zdolbuniv,50.52205,26.24823
UA,Zdovbytsia,50.499,26.24715
UA,Zboriv,49.66493,25.14019
UA,Zbarazh,49.66157,25.77925
UA,Zaitseve,48.52675,38.07086
UA,Zaitseve,48.42832,35.6728
UA,Zaitseve,48.39478,38.02945
UA,Zavorychi,50.70587,31.14122
UA,Zavydovo,48.39384,22.90402
UA,Zavetnoye,45.32697,34.80837
UA,Zavetnoye,45.12305,36.39965
UA,Zavet-Leninskiy,45.86258,34.3916
UA,Zavallya,48.21674,30.01741
UA,Zavodivka,47.22533,30.81498
UA,Zavadka,48.787,23.12673
UA,Zaturtsi,50.78224,24.85036
UA,Karolino-Buhaz,46.14439,30.53068
UA,Zatoka,46.07016,30.46265
UA,Zatyshshya,47.33497,29.87797
UA,Zasullia,49.991,33.02812
UA,Zapson,48.28034,22.47468
UA,Zastavna,48.52137,25.8426
UA,Zashkiv,49.95376,23.98657
UA,Zorya,45.99124,29.69234
UA,Zarudchi,51.77341,25.52589
UA,Zarozhany,48.41546,26.29894
UA,Zarih,49.81295,32.65603
UA,Zarichchia,48.51828,24.64681
UA,Zarichchia,48.28488,22.99232
UA,Zarichne,51.81385,26.13085
UA,Zarechnoye,45.73636,34.48345
UA,Zarechnoye,44.85048,34.26426
UA,Zarichovo,48.77045,22.51968
UA,Zaporizke,47.6472,33.81143
UA,Zaporizhzhya,47.85167,35.11714
UA,Zaozerne,45.15816,33.27866
UA,Chermalyk,47.31448,37.80809
UA,Zamostia,48.35372,25.42106
UA,Zaluzhzhia,48.3586,22.85247
UA,Zaliztsi,49.80074,25.38387
UA,Zaliznyy Port,46.12337,32.29892
UA,Zaliznytsia,51.69531,25.57198
UA,Zaliznychne,47.64855,36.16715
UA,Zaliznychne,45.74876,28.61436
UA,Zalisne,48.03104,38.80934
UA,Zalishchyky,48.64098,25.7317
UA,Zalissia,51.5479,24.94876
UA,Zalazzia,51.72906,25.17076
UA,Zakupne,49.11721,26.33256
UA,Zahvizdia,48.92266,24.66356
UA,Zahnitkiv,48.04749,28.88694
UA,Zahattia,48.39801,22.95036
UA,Zachepylivka,49.20018,35.2375
UA,Zabrody,51.66675,24.60284
UA,Zabrod',48.92712,22.45846
UA,Zabolottia,51.6299,24.25261
UA,Zabolottsi,50.03233,24.9746
UA,Zabolotiv,48.467,25.28523
UA,Pivdenne,46.62472,31.10182
UA,Yuzhna Lomuvatka,48.43829,38.53116
UA,Yuzhynets,48.53812,25.66149
UA,Yuryivka,48.74323,36.01692
UA,Yurivka,48.50452,38.97841
UA,Yurkivka,49.01082,31.08797
UA,Bunhe,48.2214,38.28365
UA,Yunakivka,51.12262,35.0385
UA,Katerynivka,48.55586,39.18277
UA,Yevsuh,49.2056,39.31354
UA,Yevpatoriya,45.20091,33.36655
UA,Yevhenivka,47.08707,32.90293
UA,Yermakovo,45.85364,34.48644
UA,Yerky,48.98606,30.99579
UA,Yenakiyeve,48.23857,38.20403
UA,Yemilchyne,50.87185,27.80198
UA,Yemelyanovka,45.53287,34.89624
UA,Yelyzavetivka,48.6187,34.64777
UA,Yelyzavethradka,48.80085,32.40433
UA,Troitske,48.41015,35.86819
UA,Yelanets,47.69521,31.85222
UA,Okhrimivka,46.50723,35.28781
UA,Yavoriv,49.93774,23.38355
UA,Yavkyne,47.26913,32.61095
UA,Yats’kivka,49.17996,37.52379
UA,L’govskoye,45.09801,34.9577
UA,Yastrubynove,47.50562,31.39348
UA,Yasnohirka,48.77369,37.55401
UA,Yasna Polyana,48.74436,37.52769
UA,Yasky,46.50966,30.07587
UA,Yasinya,48.2726,24.36029
UA,Yasynivka,48.13184,37.9446
UA,Yasynuvata,48.12678,37.85924
UA,Yashchykove,48.40287,38.73783
UA,Yasenove Druhe,47.89931,30.01188
UA,Yaryshiv,48.51356,27.63199
UA,Yarun,50.54672,27.46291
UA,Yarove,46.04494,29.09588
UA,Yaroslavka,46.07618,29.87163
UA,Yaroslavychi,50.64161,25.42889
UA,Yarmolyntsi,49.19271,26.83437
UA,Yarkoye Pole,45.61293,34.31834
UA,Yarkoye,45.6912,34.26323
UA,Yaresky,49.83822,33.9126
UA,Yampil’,51.94765,33.78759
UA,Yampil,49.96195,26.23867
UA,Yampil’,48.93555,37.95634
UA,Yamnytsia,48.98618,24.70774
UA,Yalta,46.96098,37.27446
UA,Yalta,44.50218,34.16624
UA,Yakushyntsi,49.26063,28.36236
UA,Yakovlivka,48.71189,38.14609
UA,Yahotyn,50.27535,31.76343
UA,Yahilnytsia,48.94145,25.749
UA,Yakhnyky,50.41708,33.25373
UA,Yablunivka,50.45924,32.18394
UA,Yabluniv,48.40235,24.94038
UA,Yablunytsia,48.31107,24.48363
UA,Vyshchyi Bulatets,50.02997,32.90031
UA,Vyshchetarasivka,47.57106,34.88115
UA,Vysotsk,51.72367,26.66025
UA,Vysoke,51.33185,32.55581
UA,Vysoke,46.91985,33.09643
UA,Vysoke,50.40553,28.80692
UA,Vysokopillya,47.4893,33.53056
UA,Vysokyi,49.89419,36.12384
UA,Vyshkovo,48.04885,23.41986
UA,Vyshhorod,50.58312,30.48566
UA,Vyshevychi,50.63051,29.40492
UA,Dneprovka,45.71373,34.36256
UA,Vypasne,46.19092,30.25615
UA,Vynohradiv,48.14126,23.03623
UA,Vylok,48.11034,22.8389
UA,Vylkove,45.40279,29.5869
UA,Vyhurivshchyna-Troyeshchyna,50.51137,30.60251
UA,Vyhoda,48.93154,23.9089
UA,Vyhoda,46.61662,30.40325
UA,Vyderta,51.733,25.02183
UA,Vvedenka,49.82372,36.50312
UA,Vvedenka,46.17,29.53299
UA,Vuhliar,48.01599,38.05886
UA,Vrubivskyi,48.43611,39.10611
UA,Vradiyivka,47.86425,30.58881
UA,Voznesensk,47.56218,31.33602
UA,Voznesenka,46.86884,35.463
UA,Voznesenka Persha,46.1316,29.47882
UA,Vozdvyzhivka,47.75203,36.08023
UA,Voyutychi,49.55685,23.09394
UA,Voinivka,48.70869,33.05802
UA,Voinyliv,49.12893,24.49198
UA,Kopani,47.75964,38.33758
UA,Voykovo,45.51222,33.87482
UA,Voykovo,45.38329,36.43739
UA,Voyevodske,48.06917,31.2275
UA,Voiehoshcha,51.65681,25.09191
UA,Vozsiyatske,47.66047,32.11284
UA,Voskresenske,47.01334,32.14542
UA,Vorzel,50.5444,30.15305
UA,Vorozhba,51.17316,34.22665
UA,Voronovytsya,49.10903,28.68681
UA,Voronivka,47.65591,31.41348
UA,Voronkiv,50.22247,30.9001
UA,Voronky,50.21488,33.02991
UA,Voronizh,51.77572,33.45944
UA,Vorokomle,51.70944,25.07188
UA,Vorokhta,48.29301,24.56393
UA,Vorobyovo,45.32895,33.24654
UA,Vonihove,48.07262,23.52433
UA,Volovets,48.7109,23.1851
UA,Voloske,48.31026,35.13875
UA,Voloka,48.1971,25.93668
UA,Nikol's’ke,47.20533,37.32139
UA,Vedmezhe,48.12483,39.59184
UA,Volodarka,49.52501,29.91023
UA,Volochysk,49.53606,26.20681
UA,Vilne,47.63788,34.81667
UA,Vilne,45.98339,29.04914
UA,Volnovakha,47.6008,37.49358
UA,Vilnohirsk,48.48416,34.01708
UA,Vilna Tereshkivka,49.18079,33.40123
UA,Karpivka,47.66728,33.12219
UA,Vovkovyntsi,49.20656,27.6556
UA,Vovchyk,50.0772,33.18861
UA,Vovchynets,48.45557,26.91654
UA,Staryy Vovchynets,48.0048,25.93288
UA,Vovchanski Khutori,50.29889,37.03332
UA,Vovchansk,50.29078,36.94108
UA,Voinka,45.8699,33.99138
UA,Vodiane,47.48674,34.50246
UA,Vodytsia,48.07143,23.95455
UA,Vlasivka,49.11832,33.27971
UA,Vladychen,45.56374,28.60759
UA,Vladislavovka,45.16654,35.37268
UA,Volodymyr-Volynskyi,50.85033,24.32119
UA,Volodymyrivka,47.73391,37.3882
UA,Volodymyrivka,47.52299,32.92583
